dokument_uid,dokument_titel,dokument_geschaeftstitel_deutsch,dokument_geschaeftstitel_franz,dokument_typ_deutsch,dokument_typ_franz,dokument_ziel_publikation,dokument_url,dokument_geschaeft_uid,dokument_session_uid,Übersicht vom_x,geschaeft_uid,geschaeft_nr,geschaeft_titel_deutsch,geschaeft_titel_franz,geschaeft_typ_deutsch,geschaeft_typ_franz,geschaeft_vorstoss_nummer,geschaeft_federfuehrung_name_deutsch,geschaeft_federfuehrung_name_franz,geschaeft_federfuehrung_kuerzel_deutsch,geschaeft_federfuehrung_kuerzel_franz,geschaeft_vorberatende_kommission_uid,geschaeft_vorberatende_kommission_deutsch,geschaeft_vorberatende_kommission_franz,geschaeft_vorstoss_hauptvorstoesser_uid,geschaeft_vorstoss_hauptvorstoesser_vorname,geschaeft_vorstoss_hauptvorstoesser_name,geschaeft_vorstoss_mitvorstoesser_namen_liste,geschaeft_vorstoss_weitere_mitunterzeichner_anzahl,geschaeft_vorstoss_kommission_uid,geschaeft_vorstoss_kommission_name_deutsch,geschaeft_vorstoss_kommission_name_franz,geschaeft_vorstoss_fraktion_name_deutsch,geschaeft_vorstoss_fraktion_name_franz,geschaeft_vorstoss_eingereicht_datum,geschaeft_vorstoss_zurueckgezogen_datum,geschaeft_vorstoss_dringlichkeit_beantragt,geschaeft_vorstoss_dringlichkeit_gewaehrt,geschaeft_vorstoss_zurueckweisung_datum,geschaeft_referendumsart_deutsch,geschaeft_referendumsart_franz,geschaeft_letzte_behandlung_datum,geschaeft_letzte_behandlung_uhrzeit,geschaeft_beschluss_deutsch,geschaeft_beschluss_franz,geschaeft_beschlussdetail_deutsch,geschaeft_beschlussdetail_franz,Übersicht vom_y
f351aaae6a774acdbb50f38eaffd5f93,M-207-2015-vorstosstext-de,Wirksamer Hochwasserschutz braucht wirksame Verbauungen,Ouvrages efficaces pour une protection contre les crues efficace,Vorstosstext,Texte de l`intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/f351aaae6a774acdbb50f38eaffd5f93-332.pdf,ee9cfe1a68774d0780924ea8d0ad2e30,,2025-05-16 13:30,ee9cfe1a68774d0780924ea8d0ad2e30,2015.RRGR.844,Wirksamer Hochwasserschutz braucht wirksame Verbauungen,Ouvrages efficaces pour une protection contre les crues efficace,Motion,Motion,207-2015,BVD Bau- und Verkehrsdirektion,DTT Direction des travaux publics et des transports,BVD,DTT,,,,0bd9e147bc5641bca7862550e9e00d22,Samuel,Krähenbühl,Fritz Reber;Walter Sutter,0.0,,,,,,2015-09-04,,J,N,,,,2016-01-26,09.00-11.45,Annahme und gleichzeitige Abschreibung,Adoption et classement,"Die Motion wird stillschweigend genehmigtAnnahme Abschreibung (Ja 86, Nein 57, Enthalten 0)",,2025-05-16 13:00
75938ca4465a46fcade9ba34df6ac63c,M-072-2015-vorstosstext-de,Kostenexplosion bei freiwilligen Fremdplatzierungen muss eingedämmt werden,Explosion des coûts du placement d`enfants et d`adolescents,Vorstosstext,Texte de l`intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/75938ca4465a46fcade9ba34df6ac63c-332.pdf,b7ebc7a5d15043a18379b796a6e93359,,2025-05-16 13:30,b7ebc7a5d15043a18379b796a6e93359,2015.RRGR.267,Kostenexplosion bei freiwilligen Fremdplatzierungen muss eingedämmt werden,Explosion des coûts du placement d`enfants et d`adolescents,Motion,Motion,072-2015,"GSI Gesundheits-, Sozial- und Integrationsdirektion","DSSI Direction de la santé, des affaires sociales et de l’intégration",GSI,DSSI,,,,0bd9e147bc5641bca7862550e9e00d22,Samuel,Krähenbühl,Andrea Gschwend-Pieren,16.0,,,,,,2015-03-10,,J,N,,,,2015-11-24,17.00-19.00,Annahme und gleichzeitige Abschreibung,Adoption et classement,"Ziffer 1: 	Annahme und Abschreibung (Ja 97, Nein 33, Enthalten 10)Ziffer 2: 	zurückgezogenZiffer 3: 	zurückgezogen",,2025-05-16 13:00
dd71f7a744d54e8fac4fa1e4188c6930,M-072-2015-vorstosstext-fr,Kostenexplosion bei freiwilligen Fremdplatzierungen muss eingedämmt werden,Explosion des coûts du placement d`enfants et d`adolescents,Vorstosstext,Texte de l`intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/dd71f7a744d54e8fac4fa1e4188c6930-332.pdf,b7ebc7a5d15043a18379b796a6e93359,,2025-05-16 13:30,b7ebc7a5d15043a18379b796a6e93359,2015.RRGR.267,Kostenexplosion bei freiwilligen Fremdplatzierungen muss eingedämmt werden,Explosion des coûts du placement d`enfants et d`adolescents,Motion,Motion,072-2015,"GSI Gesundheits-, Sozial- und Integrationsdirektion","DSSI Direction de la santé, des affaires sociales et de l’intégration",GSI,DSSI,,,,0bd9e147bc5641bca7862550e9e00d22,Samuel,Krähenbühl,Andrea Gschwend-Pieren,16.0,,,,,,2015-03-10,,J,N,,,,2015-11-24,17.00-19.00,Annahme und gleichzeitige Abschreibung,Adoption et classement,"Ziffer 1: 	Annahme und Abschreibung (Ja 97, Nein 33, Enthalten 10)Ziffer 2: 	zurückgezogenZiffer 3: 	zurückgezogen",,2025-05-16 13:00
f91bf46d72894b208bba2175629ddb8d,M-173-2016-vorstosstext-de,Güterabwägung auch in der Archäologie,Pondération des intérêts dans le domaine de l`archéologie également,Vorstosstext,Texte de l`intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/f91bf46d72894b208bba2175629ddb8d-332.pdf,6b4952df5f754c6f8bca5680c6693b89,,2025-05-16 13:30,6b4952df5f754c6f8bca5680c6693b89,2016.RRGR.861,Güterabwägung auch in der Archäologie,Pondération des intérêts dans le domaine de l`archéologie également,Motion,Motion,173-2016,BKD Bildungs- und Kulturdirektion,INC Direction de l’instruction publique et de la culture,BKD,INC,,,,96d0ebd52f554648a978179804741a36,Corinne,Schmidhauser,Jakob Schwarz;Samuel Krähenbühl;Jakob Etter,35.0,,,,,,2016-09-06,,N,,,,,2017-03-22,13.30-16.30,Punktweise beschlossen,Vote point par point,"Ziffer 1:	Annahme (Ja 142, Nein 1, Enthalten 3)Ziffer 1:	Annahme Abschreibung (Ja 79, Nein 65, Enthalten 1)Ziffer 2:	Ablehnung als Postulat (Ja 63, Nein 76, Enthalten 5)Ziffer 3:	Annahme und gleichzeitige Abschreibung (Ja 145, Nein 0, Enthalten 0)",,2025-05-16 13:00
604909451a9e402185c9ba483e41f9e0,M-173-2016-vorstosstext-fr,Güterabwägung auch in der Archäologie,Pondération des intérêts dans le domaine de l`archéologie également,Vorstosstext,Texte de l`intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/604909451a9e402185c9ba483e41f9e0-332.pdf,6b4952df5f754c6f8bca5680c6693b89,,2025-05-16 13:30,6b4952df5f754c6f8bca5680c6693b89,2016.RRGR.861,Güterabwägung auch in der Archäologie,Pondération des intérêts dans le domaine de l`archéologie également,Motion,Motion,173-2016,BKD Bildungs- und Kulturdirektion,INC Direction de l’instruction publique et de la culture,BKD,INC,,,,96d0ebd52f554648a978179804741a36,Corinne,Schmidhauser,Jakob Schwarz;Samuel Krähenbühl;Jakob Etter,35.0,,,,,,2016-09-06,,N,,,,,2017-03-22,13.30-16.30,Punktweise beschlossen,Vote point par point,"Ziffer 1:	Annahme (Ja 142, Nein 1, Enthalten 3)Ziffer 1:	Annahme Abschreibung (Ja 79, Nein 65, Enthalten 1)Ziffer 2:	Ablehnung als Postulat (Ja 63, Nein 76, Enthalten 5)Ziffer 3:	Annahme und gleichzeitige Abschreibung (Ja 145, Nein 0, Enthalten 0)",,2025-05-16 13:00
45121e2cb1744abc9827bb5df8820f39,M-159-2017-vorstosstext-de,Staatsbeiträge nur bei ausreichendem Anteil an Eigenleistungen und Drittmitteln,Subventions cantonales dans une proportion suffisante pour des prestations personnelles et des prestations de tiers,Vorstosstext,Texte de l`intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/45121e2cb1744abc9827bb5df8820f39-332.pdf,53efafc75dc144c18519a7f2a5660304,,2025-05-16 13:30,53efafc75dc144c18519a7f2a5660304,2017.RRGR.397,Staatsbeiträge nur bei ausreichendem Anteil an Eigenleistungen und Drittmitteln,Subventions cantonales dans une proportion suffisante pour des prestations personnelles et des prestations de tiers,Motion,Motion,159-2017,FIN Finanzdirektion,FIN Direction des finances,FIN,FIN,,,,0bd9e147bc5641bca7862550e9e00d22,Samuel,Krähenbühl,Barbara Mühlheim,0.0,,,,,,2017-06-13,,N,,,,,2018-03-28,09.00-11.45,Punktweise beschlossen,Vote point par point,"Ziffer 1:	Annahme als Motion (Ja 116, Nein 28, Enthalten 0)Ziffer 1:	Annahme Abschreibung (Ja 79, Nein 64, Enthalten 1)Ziffer 2:	Annahme als Motion (Ja 118, Nein 27, Enthalten 0)Ziffer 2:	Annahme Abschreibung (Ja 78, Nein 66, Enthalten 0)Ziffer 3:	Annahme als Postulat (Ja 95, Nein 49, Enthalten 1)",,2025-05-16 13:00
085677e4abae4a65bc0573d89f6e4ae1,M-159-2017-vorstosstext-fr,Staatsbeiträge nur bei ausreichendem Anteil an Eigenleistungen und Drittmitteln,Subventions cantonales dans une proportion suffisante pour des prestations personnelles et des prestations de tiers,Vorstosstext,Texte de l`intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/085677e4abae4a65bc0573d89f6e4ae1-332.pdf,53efafc75dc144c18519a7f2a5660304,,2025-05-16 13:30,53efafc75dc144c18519a7f2a5660304,2017.RRGR.397,Staatsbeiträge nur bei ausreichendem Anteil an Eigenleistungen und Drittmitteln,Subventions cantonales dans une proportion suffisante pour des prestations personnelles et des prestations de tiers,Motion,Motion,159-2017,FIN Finanzdirektion,FIN Direction des finances,FIN,FIN,,,,0bd9e147bc5641bca7862550e9e00d22,Samuel,Krähenbühl,Barbara Mühlheim,0.0,,,,,,2017-06-13,,N,,,,,2018-03-28,09.00-11.45,Punktweise beschlossen,Vote point par point,"Ziffer 1:	Annahme als Motion (Ja 116, Nein 28, Enthalten 0)Ziffer 1:	Annahme Abschreibung (Ja 79, Nein 64, Enthalten 1)Ziffer 2:	Annahme als Motion (Ja 118, Nein 27, Enthalten 0)Ziffer 2:	Annahme Abschreibung (Ja 78, Nein 66, Enthalten 0)Ziffer 3:	Annahme als Postulat (Ja 95, Nein 49, Enthalten 1)",,2025-05-16 13:00
f4068e9e0ab144a79971dcc8164cfb39,M-268-2017-vorstosstext-de,Keine Sexzimmer in bernischen Justizvollzugsanstalten!,Pas de parloirs intimes dans les établissements pénitentiaires bernois!,Vorstosstext,Texte de l`intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/f4068e9e0ab144a79971dcc8164cfb39-332.pdf,f27e82705e4940e5973ca81bc426d24b,,2025-05-16 13:30,f27e82705e4940e5973ca81bc426d24b,2017.RRGR.708,Keine Sexzimmer in bernischen Justizvollzugsanstalten!,Pas de parloirs intimes dans les établissements pénitentiaires bernois!,Motion,Motion,268-2017,SID Sicherheitsdirektion,DSE Direction de la sécurité,SID,DSE,,,,0bd9e147bc5641bca7862550e9e00d22,Samuel,Krähenbühl,,0.0,,,,,,2017-11-25,2018-03-27,J,J,,,,2018-03-27,13.30-16.30,Zurückgezogen,Retrait,,,2025-05-16 13:00
c1f7a6fcffae4ca4aecae400b012a3a4,M-268-2017-vorstosstext-fr,Keine Sexzimmer in bernischen Justizvollzugsanstalten!,Pas de parloirs intimes dans les établissements pénitentiaires bernois!,Vorstosstext,Texte de l`intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/c1f7a6fcffae4ca4aecae400b012a3a4-332.pdf,f27e82705e4940e5973ca81bc426d24b,,2025-05-16 13:30,f27e82705e4940e5973ca81bc426d24b,2017.RRGR.708,Keine Sexzimmer in bernischen Justizvollzugsanstalten!,Pas de parloirs intimes dans les établissements pénitentiaires bernois!,Motion,Motion,268-2017,SID Sicherheitsdirektion,DSE Direction de la sécurité,SID,DSE,,,,0bd9e147bc5641bca7862550e9e00d22,Samuel,Krähenbühl,,0.0,,,,,,2017-11-25,2018-03-27,J,J,,,,2018-03-27,13.30-16.30,Zurückgezogen,Retrait,,,2025-05-16 13:00
8224d2a4f297494eb3a11cb6510c3428,Vorstoss-de,"Für nachhaltigere, günstigere und ökologischere Lehrmittel an der Volksschule","Pour des moyens d`enseignement plus durables, meilleur marché et plus écologiques à l`école obligatoire",Vorstoss,Intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/8224d2a4f297494eb3a11cb6510c3428-332.pdf,6368baff6d7547209f82ccd41709574e,,2025-05-16 13:30,6368baff6d7547209f82ccd41709574e,2018.RRGR.713,"Für nachhaltigere, günstigere und ökologischere Lehrmittel an der Volksschule","Pour des moyens d`enseignement plus durables, meilleur marché et plus écologiques à l`école obligatoire",Motion,Motion,257-2018,BKD Bildungs- und Kulturdirektion,INC Direction de l’instruction publique et de la culture,BKD,INC,,,,0bd9e147bc5641bca7862550e9e00d22,Samuel,Krähenbühl,Christoph Grimm;Corinne Schmidhauser;Katharina Baumann;Ulrich Stähli,0.0,,,,,,2018-11-19,,N,,,,,2019-09-11,09.00–11.40,Punktweise beschlossen,Vote point par point,"Ziffer 1:	Annahme (148 Ja, 0 Nein, 0 Enthaltungen)Ziffer 1:	Abschreibung wird abgelehnt (36 Ja, 113 Nein, 0 Enthaltungen)Ziffer 2:	Annahme (149 Ja, 0 Nein, 0 Enthaltungen)Ziffer 2:	Abschreibung wird abgelehnt (49 Ja, 100 Nein, 0 Enthaltungen)Ziffer 3:	Annahme (100 Ja, 47 Nein, 1 Enthaltungen)Ziffer 3:	Annahme Abschreibung (80 Ja, 68 Nein, 0 Enthaltungen)Ziffer 4:	Annahme (76 Ja, 71 Nein, 1 Enthaltungen)","Chiffre 1 : adoption (148 Oui, 0 Non, 0 Abstentions) Chiffre 1 : adoption et classementChiffre 2 : adoption et classementChiffre 2 : rejet du classement  (49 Oui, 100 Non, 0 Abstentions)Chiffre 3 : adoption (100 Oui, 47 Non, 1 Abstentions)Chifffe 3 : adoption et classement (80 Oui, 68 Non, 0 Abstentions)Chiffre 4 : adoption (76 Oui, 71 Non, 1 Abstentions)",2025-05-16 13:00
cdf78b9282c4435b95e86b6e35fdfbef,Vorstoss-fr,"Für nachhaltigere, günstigere und ökologischere Lehrmittel an der Volksschule","Pour des moyens d`enseignement plus durables, meilleur marché et plus écologiques à l`école obligatoire",Vorstoss,Intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/cdf78b9282c4435b95e86b6e35fdfbef-332.pdf,6368baff6d7547209f82ccd41709574e,,2025-05-16 13:30,6368baff6d7547209f82ccd41709574e,2018.RRGR.713,"Für nachhaltigere, günstigere und ökologischere Lehrmittel an der Volksschule","Pour des moyens d`enseignement plus durables, meilleur marché et plus écologiques à l`école obligatoire",Motion,Motion,257-2018,BKD Bildungs- und Kulturdirektion,INC Direction de l’instruction publique et de la culture,BKD,INC,,,,0bd9e147bc5641bca7862550e9e00d22,Samuel,Krähenbühl,Christoph Grimm;Corinne Schmidhauser;Katharina Baumann;Ulrich Stähli,0.0,,,,,,2018-11-19,,N,,,,,2019-09-11,09.00–11.40,Punktweise beschlossen,Vote point par point,"Ziffer 1:	Annahme (148 Ja, 0 Nein, 0 Enthaltungen)Ziffer 1:	Abschreibung wird abgelehnt (36 Ja, 113 Nein, 0 Enthaltungen)Ziffer 2:	Annahme (149 Ja, 0 Nein, 0 Enthaltungen)Ziffer 2:	Abschreibung wird abgelehnt (49 Ja, 100 Nein, 0 Enthaltungen)Ziffer 3:	Annahme (100 Ja, 47 Nein, 1 Enthaltungen)Ziffer 3:	Annahme Abschreibung (80 Ja, 68 Nein, 0 Enthaltungen)Ziffer 4:	Annahme (76 Ja, 71 Nein, 1 Enthaltungen)","Chiffre 1 : adoption (148 Oui, 0 Non, 0 Abstentions) Chiffre 1 : adoption et classementChiffre 2 : adoption et classementChiffre 2 : rejet du classement  (49 Oui, 100 Non, 0 Abstentions)Chiffre 3 : adoption (100 Oui, 47 Non, 1 Abstentions)Chifffe 3 : adoption et classement (80 Oui, 68 Non, 0 Abstentions)Chiffre 4 : adoption (76 Oui, 71 Non, 1 Abstentions)",2025-05-16 13:00
8fbc5b3d535542b98c80b8eca6671170,Vorstoss-de,Mehr Planungssicherheit dank statischer Waldgrenze,Des limites forestières statiques pour une plus grande sécurité en matière de planification,Vorstoss,Intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/8fbc5b3d535542b98c80b8eca6671170-332.pdf,d6dcbf17e5d14938ab630275b978671a,,2025-05-16 13:30,d6dcbf17e5d14938ab630275b978671a,2018.RRGR.714,Mehr Planungssicherheit dank statischer Waldgrenze,Des limites forestières statiques pour une plus grande sécurité en matière de planification,Motion,Motion,258-2018,"WEU Wirtschafts-, Energie- und Umweltdirektion","DEEE Direction de l’économie, de l’énergie et de l’environnement",WEU,DEEE,,,,0bd9e147bc5641bca7862550e9e00d22,Samuel,Krähenbühl,Samuel Leuenberger,0.0,,,,,,2018-11-19,2019-08-29,N,,,,,2019-09-03,09.00–11.45,Zurückgezogen,Retrait,,,2025-05-16 13:00
d72a8ee1713c404aa245f535f95b6b25,Vorstoss-fr,Mehr Planungssicherheit dank statischer Waldgrenze,Des limites forestières statiques pour une plus grande sécurité en matière de planification,Vorstoss,Intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/d72a8ee1713c404aa245f535f95b6b25-332.pdf,d6dcbf17e5d14938ab630275b978671a,,2025-05-16 13:30,d6dcbf17e5d14938ab630275b978671a,2018.RRGR.714,Mehr Planungssicherheit dank statischer Waldgrenze,Des limites forestières statiques pour une plus grande sécurité en matière de planification,Motion,Motion,258-2018,"WEU Wirtschafts-, Energie- und Umweltdirektion","DEEE Direction de l’économie, de l’énergie et de l’environnement",WEU,DEEE,,,,0bd9e147bc5641bca7862550e9e00d22,Samuel,Krähenbühl,Samuel Leuenberger,0.0,,,,,,2018-11-19,2019-08-29,N,,,,,2019-09-03,09.00–11.45,Zurückgezogen,Retrait,,,2025-05-16 13:00
9c1240a5a0714ce39c51fbe36f85a477,Vorstoss-de,Gleichberechtigung für Lehrkräfte,Egalité pour le corps enseignant,Vorstoss,Intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/9c1240a5a0714ce39c51fbe36f85a477-332.pdf,af035b6ab2d94616a0361169b016bb9a,,2025-05-16 13:30,af035b6ab2d94616a0361169b016bb9a,2018.RRGR.729,Gleichberechtigung für Lehrkräfte,Egalité pour le corps enseignant,Motion,Motion,269-2018,BKD Bildungs- und Kulturdirektion,INC Direction de l’instruction publique et de la culture,BKD,INC,,,,96d0ebd52f554648a978179804741a36,Corinne,Schmidhauser,Annegret Hebeisen-Christen;Jan Gnägi;Samuel Krähenbühl;Katharina Baumann;Christoph Grimm,0.0,,,,,,2018-11-27,2019-06-11,J,J,,,,2019-06-12,09.00–11.45,Zurückgezogen,Retrait,mit Erklärung,,2025-05-16 13:00
cc4639dd78d9479a8304f2154252b7b8,Vorstoss-fr,Gleichberechtigung für Lehrkräfte,Egalité pour le corps enseignant,Vorstoss,Intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/cc4639dd78d9479a8304f2154252b7b8-332.pdf,af035b6ab2d94616a0361169b016bb9a,,2025-05-16 13:30,af035b6ab2d94616a0361169b016bb9a,2018.RRGR.729,Gleichberechtigung für Lehrkräfte,Egalité pour le corps enseignant,Motion,Motion,269-2018,BKD Bildungs- und Kulturdirektion,INC Direction de l’instruction publique et de la culture,BKD,INC,,,,96d0ebd52f554648a978179804741a36,Corinne,Schmidhauser,Annegret Hebeisen-Christen;Jan Gnägi;Samuel Krähenbühl;Katharina Baumann;Christoph Grimm,0.0,,,,,,2018-11-27,2019-06-11,J,J,,,,2019-06-12,09.00–11.45,Zurückgezogen,Retrait,mit Erklärung,,2025-05-16 13:00
20da55343df44ec3b615d4a6cadd1ab3,Vorstoss-de,Vorwärts machen mit bäuerlichen Biogas- und Holzenergieanlagen!,Installations de méthanisation agricole et d`énergie-bois : en avant !,Vorstoss,Intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/20da55343df44ec3b615d4a6cadd1ab3-332.pdf,795a7f294933476aa14686ddf49e9fec,,2025-05-16 13:30,795a7f294933476aa14686ddf49e9fec,2019.RRGR.185,Vorwärts machen mit bäuerlichen Biogas- und Holzenergieanlagen!,Installations de méthanisation agricole et d`énergie-bois : en avant !,Motion,Motion,149-2019,DIJ Direktion für Inneres und Justiz,DIJ Direction de l’intérieur et de la justice,DIJ,DIJ,,,,0bd9e147bc5641bca7862550e9e00d22,Samuel,Krähenbühl,Bernhard Riem;Ueli Frutiger,26.0,,,,,,2019-06-03,,N,,,,,2020-03-12,13.30–15.30,Punktweise beschlossen,Vote point par point,"Ziffer 1:	Annahme (88 Ja, 43 Nein, 2 Enthaltungen)Ziffer 2:	Annahme (86 Ja, 47 Nein, 1 Enthaltungen)Ziffer 3:	Annahme (79 Ja, 52 Nein, 1 Enthaltungen)Ziffer 4:	Annahme (79 Ja, 52 Nein, 2 Enthaltungen)","Chiffre 1 : adoption (88 Oui, 43 Non, 2 Abstentions) Chiffre 2 : adoption (88 Oui, 43 Non, 2 Abstentions)Chiffre 2 : adoption (86 Oui, 47 Non, 1 Abstentions)Chiffre 3 : adoption (79 Oui, 52 Non, 1 Abstentions)Chiffre 4 : adoption (79 Oui, 52 Non, 2 Abstentions)",2025-05-16 13:00
adb339c9c0d34b50be4e3cbdc4438518,Vorstoss-fr,Vorwärts machen mit bäuerlichen Biogas- und Holzenergieanlagen!,Installations de méthanisation agricole et d`énergie-bois : en avant !,Vorstoss,Intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/adb339c9c0d34b50be4e3cbdc4438518-332.pdf,795a7f294933476aa14686ddf49e9fec,,2025-05-16 13:30,795a7f294933476aa14686ddf49e9fec,2019.RRGR.185,Vorwärts machen mit bäuerlichen Biogas- und Holzenergieanlagen!,Installations de méthanisation agricole et d`énergie-bois : en avant !,Motion,Motion,149-2019,DIJ Direktion für Inneres und Justiz,DIJ Direction de l’intérieur et de la justice,DIJ,DIJ,,,,0bd9e147bc5641bca7862550e9e00d22,Samuel,Krähenbühl,Bernhard Riem;Ueli Frutiger,26.0,,,,,,2019-06-03,,N,,,,,2020-03-12,13.30–15.30,Punktweise beschlossen,Vote point par point,"Ziffer 1:	Annahme (88 Ja, 43 Nein, 2 Enthaltungen)Ziffer 2:	Annahme (86 Ja, 47 Nein, 1 Enthaltungen)Ziffer 3:	Annahme (79 Ja, 52 Nein, 1 Enthaltungen)Ziffer 4:	Annahme (79 Ja, 52 Nein, 2 Enthaltungen)","Chiffre 1 : adoption (88 Oui, 43 Non, 2 Abstentions) Chiffre 2 : adoption (88 Oui, 43 Non, 2 Abstentions)Chiffre 2 : adoption (86 Oui, 47 Non, 1 Abstentions)Chiffre 3 : adoption (79 Oui, 52 Non, 1 Abstentions)Chiffre 4 : adoption (79 Oui, 52 Non, 2 Abstentions)",2025-05-16 13:00
76cd98cb9e41450ebabadd495aa1f7cc,Vorstoss-de,Erweiterung des Obligatoriums für Fremdsprachenlehrmittel,Plus de choix dans les moyens d`enseignement des langues étrangères,Vorstoss,Intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/76cd98cb9e41450ebabadd495aa1f7cc-332.pdf,effd3e06b61c430bb1fc0f779537d5a0,,2025-05-16 13:30,effd3e06b61c430bb1fc0f779537d5a0,2019.RRGR.339,Erweiterung des Obligatoriums für Fremdsprachenlehrmittel,Plus de choix dans les moyens d`enseignement des langues étrangères,Motion,Motion,268-2019,BKD Bildungs- und Kulturdirektion,INC Direction de l’instruction publique et de la culture,BKD,INC,,,,ee7f87a3561741459a7880ac7baed30a,Sabina,Geissbühler-Strupler,Daniel André Wildhaber;Hans-Peter Kohler;Katharina Baumann;Samuel Krähenbühl;Ueli Abplanalp,16.0,,,,,,2019-11-24,,J,J,,,,2020-03-10,13.30–16.30,Annahme,Adoption,,,2025-05-16 13:00
884360f886b54c60a443366518b21022,Vorstoss-fr,Erweiterung des Obligatoriums für Fremdsprachenlehrmittel,Plus de choix dans les moyens d`enseignement des langues étrangères,Vorstoss,Intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/884360f886b54c60a443366518b21022-332.pdf,effd3e06b61c430bb1fc0f779537d5a0,,2025-05-16 13:30,effd3e06b61c430bb1fc0f779537d5a0,2019.RRGR.339,Erweiterung des Obligatoriums für Fremdsprachenlehrmittel,Plus de choix dans les moyens d`enseignement des langues étrangères,Motion,Motion,268-2019,BKD Bildungs- und Kulturdirektion,INC Direction de l’instruction publique et de la culture,BKD,INC,,,,ee7f87a3561741459a7880ac7baed30a,Sabina,Geissbühler-Strupler,Daniel André Wildhaber;Hans-Peter Kohler;Katharina Baumann;Samuel Krähenbühl;Ueli Abplanalp,16.0,,,,,,2019-11-24,,J,J,,,,2020-03-10,13.30–16.30,Annahme,Adoption,,,2025-05-16 13:00
267adae40b3745779c96e86f148ac6f6,Vorstoss-de,Geordneter Ausstieg aus dem «Sprachbad»,Sortie programmée de l`« immersion linguistique »,Vorstoss,Intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/267adae40b3745779c96e86f148ac6f6-332.pdf,87a48153e5f54999a574f7ad02bd1b68,,2025-05-16 13:30,87a48153e5f54999a574f7ad02bd1b68,2019.RRGR.341,Geordneter Ausstieg aus dem «Sprachbad»,Sortie programmée de l`« immersion linguistique »,Motion,Motion,270-2019,BKD Bildungs- und Kulturdirektion,INC Direction de l’instruction publique et de la culture,BKD,INC,,,,974d84bddaf34078a223efa02d1d9676,Michael,Ritter,Samuel Krähenbühl;Katharina Baumann;Corinne Schmidhauser,0.0,,,,,,2019-11-25,,J,J,,,,2020-03-10,13.30–16.30,Punktweise beschlossen,Vote point par point,"Ziffer 1:	Annahme (126 Ja, 4 Nein, 13 Enthaltungen)Ziffer 1:	Annahme Abschreibung (89 Ja, 52 Nein, 4 Enthaltungen)Ziffer 2:	Annahme (105 Ja, 6 Nein, 32 Enthaltungen)Ziffer 3:	Annahme (132 Ja, 7 Nein, 5 Enthaltungen)Ziffer 3	Abschreibung wird abgelehnt (58 Ja, 87 Nein, 0 Enthaltungen)Ziffer 4:	Annahme (133 Ja, 8 Nein, 4 Enthaltungen)Ziffer 4	Abschreibung wird abgelehnt (57 Ja, 85 Nein, 3 Enthaltungen)Ziffer 5:	Annahme (100 Ja, 13 Nein, 30 Enthaltungen)","Chiffre 1 : adoption (126 Oui, 4 Non, 13 Abstentions) Chiffre 1 : adoption et classement (89 Oui, 52 Non, 4 Abstentions)Chiffre 2 : adoption (105 Oui, 6 Non, 32 Abstentions)Chiffre 3 : adoption (132 Oui, 7 Non, 5 Abstentions)Chiffre 3 : rejet du classement (58 Oui, 87 Non, 0 Abstentions)Chiffre 4 : adoption (133 Oui, 8 Non, 4 Abstentions)Chiffre 4 : rejet du classement (57 Oui, 85 Non, 3 Abstentions)Chiffre 5 : adoption (100 Oui, 13 Non, 30 Abstentions)",2025-05-16 13:00
